"","Destination","cd_lod_type","Source","Ms_Yr","Ms_Per","weightTon","transport_type"
"9120","DKNAK","5","GBSOU",2021,2,2089.5,"MAR"
"9121","DKNAK","3","DOMAN",2019,6,271.17,"MAR"
"9122","USNNS","9","COTRB",2018,7,1540.39,"MAR"
"9123","ESSVQ","6","BEANR",2019,2,4861.43,"MAR"
"9124","USNNS","6","DKNAK",2021,11,7179.15,"MAR"
"9125","DOMAN","3","CRMOB",2020,5,4567.3,"MAR"
"9126","GBLOW","6","DKNAK",2018,5,555.61,"MAR"
"9127","SEYST","6","ESSVQ",2022,11,1937.23,"MAR"
"9128","CMDLA","5","COTRB",2021,9,4439.25,"MAR"
"9129","GBSSS","2","GHTEM",2022,5,265.38,"MAR"
"9130","DOMAN","6","GBLOW",2018,5,3508.74,"MAR"
"9131","DKNAK","5","ESSVQ",2018,5,3908.46,"MAR"
"9132","ESSVQ","1","CMDLA",2018,1,8505.25,"MAR"
"9133","GBSSS","1","SEYST",2018,12,6976.4,"MAR"
"9134","CMDLA","3","COTRB",2018,2,7908.36,"MAR"
"9135","ESSVQ","2","ESSVQ",2021,6,5955.81,"MAR"
"9136","COTRB","5","BEANR",2022,6,7562.72,"MAR"
"9137","ESSVQ","6","CRMOB",2022,3,2350.76,"MAR"
"9138","CMDLA","9","GHTEM",2018,11,2323.55,"MAR"
"9139","ESSVQ","2","ESSVQ",2019,6,4682.52,"MAR"
"9140","ARSPD","2","CRMOB",2018,5,7511.62,"MAR"
"9141","CMDLA","3","ESSVQ",2019,5,3114.8,"MAR"
"9142","GBSOU","3","DKNAK",2019,1,8744.88,"MAR"
"9143","ESSVQ","9","GHTEM",2020,8,358.09,"MAR"
"9144","CIABJ","9","USNNS",2019,3,1440.65,"MAR"
"9145","ESSVQ","6","COTRB",2022,8,5456.81,"MAR"
"9146","GBSSS","6","DKNAK",2021,7,453.26,"MAR"
"9147","ARSPD","6","COTRB",2019,6,8322.13,"MAR"
"9148","CIABJ","2","BEANR",2019,5,676.09,"MAR"
"9149","CMDLA","3","ARSPD",2020,8,9925.59,"MAR"
"9150","GBSOU","1","CRMOB",2020,9,3362.91,"MAR"
"9151","CRMOB","6","ESSVQ",2021,2,290.29,"MAR"
"9152","DOMAN","3","COTRB",2022,7,9745.4,"MAR"
"9153","ESSVQ","3","GHTEM",2019,2,6413.59,"MAR"
"9154","GBLOW","9","USNNS",2020,1,1593.09,"MAR"
"9155","BEANR","6","CMDLA",2019,2,5909.2,"MAR"
"9156","USNNS","2","COTRB",2022,1,6261.36,"MAR"
"9157","GBLOW","5","GBSSS",2018,5,2782.18,"MAR"
"9158","USNNS","9","DKNAK",2018,1,5329.04,"MAR"
"9159","DKNAK","9","COTRB",2018,9,7351.44,"MAR"
"9160","USNNS","1","GBLOW",2018,1,5956.68,"MAR"
"9161","GBSSS","2","COTRB",2020,11,6394.89,"MAR"
"9162","SEYST","3","ESSVQ",2021,12,1830.49,"MAR"
"9163","COTRB","2","CRMOB",2020,12,6893.04,"MAR"
"9164","DKNAK","1","DOMAN",2019,3,9224.86,"MAR"
"9165","GBSSS","5","BEANR",2021,10,7663.13,"MAR"
"9166","USNNS","5","ESSVQ",2022,9,793.23,"MAR"
"9167","CMDLA","2","BEANR",2019,6,9556.28,"MAR"
"9168","COTRB","1","CMDLA",2020,10,3874.75,"MAR"
"9169","GBSSS","3","COTRB",2020,2,5605.83,"MAR"
"9170","GHTEM","3","CIABJ",2018,12,5997.06,"MAR"
"9171","DOMAN","5","ESSVQ",2020,12,4401.51,"MAR"
"9172","ESSVQ","3","COTRB",2018,4,8696.47,"MAR"
"9173","CRMOB","9","GBLOW",2022,2,891.73,"MAR"
"9174","BEANR","2","GBSOU",2018,8,9479.56,"MAR"
"9175","GBSOU","5","COTRB",2022,11,7452.4,"MAR"
"9176","USNNS","2","SEYST",2022,10,2822.41,"MAR"
"9177","SEYST","2","GHTEM",2021,9,4681.6,"MAR"
"9178","DKNAK","6","CRMOB",2021,7,3884.34,"MAR"
"9179","BEANR","6","CMDLA",2021,12,7828.83,"MAR"
"9180","CIABJ","1","ARSPD",2022,11,9016.38,"MAR"
"9181","GBLOW","2","BEANR",2018,1,992.65,"MAR"
"9182","GBSOU","9","USNNS",2019,8,5094.14,"MAR"
"9183","DKNAK","9","SEYST",2022,1,5384.8,"MAR"
"9184","GBLOW","2","DOMAN",2021,6,6391.42,"MAR"
"9185","ARSPD","2","GHTEM",2018,6,1679.49,"MAR"
"9186","ARSPD","1","ESSVQ",2022,6,6981.35,"MAR"
"9187","GBLOW","2","ARSPD",2019,9,1544.29,"MAR"
"9188","DOMAN","2","CRMOB",2020,8,7062.01,"MAR"
"9189","GHTEM","1","SEYST",2020,7,6454.65,"MAR"
"9190","ARSPD","1","USNNS",2020,9,4320.23,"MAR"
"9191","ESSVQ","9","USNNS",2022,2,942.3,"MAR"
"9192","USNNS","2","CMDLA",2018,1,9409.82,"MAR"
"9193","CIABJ","3","USNNS",2018,8,9828,"MAR"
"9194","GBSSS","9","GBSOU",2019,7,2738.04,"MAR"
"9195","DKNAK","6","COTRB",2020,12,5603.39,"MAR"
"9196","GBLOW","5","BEANR",2022,8,6506.91,"MAR"
"9197","BEANR","2","GBSOU",2021,6,7154.09,"MAR"
"9198","ESSVQ","5","GBLOW",2021,6,5463.44,"MAR"
"9199","ESSVQ","5","USNNS",2020,2,9258.96,"MAR"
"9200","GHTEM","9","DKNAK",2020,1,4619.09,"MAR"
"9201","BEANR","9","COTRB",2020,9,758.23,"MAR"
"9202","ESSVQ","5","SEYST",2019,9,2503.21,"MAR"
"9203","GBSOU","9","CIABJ",2019,8,5993.41,"MAR"
"9204","CIABJ","9","CRMOB",2018,12,922.17,"MAR"
"9205","ESSVQ","3","ARSPD",2019,6,844.6,"MAR"
"9206","USNNS","9","ESSVQ",2022,8,761.18,"MAR"
"9207","CRMOB","9","ARSPD",2018,4,6730.33,"MAR"
"9208","COTRB","5","CMDLA",2021,10,8506.59,"MAR"
"9209","BEANR","5","GBLOW",2019,2,4593.4,"MAR"
"9210","BEANR","3","USNNS",2020,10,8209.4,"MAR"
"9211","GBSSS","3","GBLOW",2022,6,6866.14,"MAR"
"9212","CRMOB","1","BEANR",2020,1,4381.01,"MAR"
"9213","CMDLA","6","GBSSS",2021,9,6857.81,"MAR"
"9214","CRMOB","3","GHTEM",2022,7,4569.63,"MAR"
"9215","CRMOB","2","DKNAK",2020,2,1450.61,"MAR"
"9216","DOMAN","1","GBSOU",2022,9,1563.59,"MAR"
"9217","BEANR","6","GBSSS",2020,4,5512.5,"MAR"
"9218","DKNAK","6","GHTEM",2020,1,6198.02,"MAR"
"9219","CIABJ","6","BEANR",2018,10,8903.12,"MAR"
"9220","COTRB","6","GHTEM",2018,5,7433.32,"MAR"
"9221","CRMOB","6","GBSOU",2020,10,4054.13,"MAR"
"9222","BEANR","9","GHTEM",2019,3,9429.25,"MAR"
"9223","GBLOW","3","GHTEM",2022,9,4540.89,"MAR"
"9224","CMDLA","5","COTRB",2018,5,5611.47,"MAR"
"9225","GBSOU","6","BEANR",2022,5,9588.84,"MAR"
"9226","CMDLA","1","GHTEM",2020,8,3287.45,"MAR"
"9227","CMDLA","5","GBSSS",2022,2,8838.7,"MAR"
"9228","DOMAN","9","COTRB",2018,11,9607.83,"MAR"
"9229","BEANR","2","USNNS",2022,9,3713.24,"MAR"
"9230","GHTEM","9","GBSSS",2019,7,1538.68,"MAR"
"9231","GBLOW","6","ESSVQ",2019,2,575.62,"MAR"
"9232","CIABJ","5","CRMOB",2019,8,4426.9,"MAR"
"9233","SEYST","1","DOMAN",2019,8,8663.42,"MAR"
"9234","DOMAN","2","GBSSS",2021,11,7306.03,"MAR"
"9235","DKNAK","3","GHTEM",2021,10,1620.49,"MAR"
"9236","USNNS","6","CRMOB",2020,9,182.08,"MAR"
"9237","USNNS","3","DKNAK",2019,1,9962.11,"MAR"
"9238","USNNS","9","COTRB",2018,11,7258.47,"MAR"
"9239","BEANR","2","GBSOU",2019,11,1151.85,"MAR"
"9240","GBSOU","5","CIABJ",2018,4,8987.44,"MAR"
"9241","BEANR","2","DKNAK",2020,8,1843.82,"MAR"
"9242","SEYST","2","GHTEM",2018,6,548.26,"MAR"
"9243","ARSPD","3","ARSPD",2022,4,9061.25,"MAR"
"9244","GBSOU","1","DOMAN",2021,12,7931.14,"MAR"
"9245","CIABJ","2","GHTEM",2022,6,7571.56,"MAR"
"9246","ESSVQ","1","CRMOB",2018,5,1253.22,"MAR"
"9247","CMDLA","5","GBSOU",2021,9,606.73,"MAR"
"9248","GBSSS","1","SEYST",2020,6,7798.07,"MAR"
"9249","GBSOU","5","DOMAN",2021,3,43.06,"MAR"
"9250","GBSSS","3","GHTEM",2018,6,7650.97,"MAR"
"9251","SEYST","5","CIABJ",2022,7,4006.45,"MAR"
"9252","CMDLA","3","GHTEM",2021,6,8830.86,"MAR"
"9253","CIABJ","6","CMDLA",2020,9,9320.02,"MAR"
"9254","DOMAN","5","BEANR",2020,9,9657.36,"MAR"
"9255","GHTEM","3","DKNAK",2021,8,29.68,"MAR"
"9256","COTRB","9","CMDLA",2022,6,7443.38,"MAR"
"9257","CMDLA","3","CIABJ",2019,11,8505.24,"MAR"
"9258","GHTEM","2","BEANR",2020,11,599.89,"MAR"
"9259","COTRB","2","CIABJ",2020,12,4656.17,"MAR"
"9260","BEANR","3","ARSPD",2018,9,62.38,"MAR"
"9261","DOMAN","2","COTRB",2022,6,8121.7,"MAR"
"9262","GBLOW","3","ESSVQ",2019,1,1068.61,"MAR"
"9263","GHTEM","9","USNNS",2021,8,458.56,"MAR"
"9264","DKNAK","5","GBLOW",2022,7,5292.29,"MAR"
"9265","DKNAK","1","DOMAN",2022,8,8074.62,"MAR"
"9266","GHTEM","1","CRMOB",2019,5,2375.75,"MAR"
"9267","GBLOW","6","GBLOW",2019,11,618.79,"MAR"
"9268","COTRB","1","DOMAN",2018,6,9805.02,"MAR"
"9269","DKNAK","3","COTRB",2018,10,2189.82,"MAR"
"9270","CIABJ","9","SEYST",2020,12,9690.72,"MAR"
"9271","DKNAK","5","USNNS",2021,12,9955.97,"MAR"
"9272","ESSVQ","2","DOMAN",2018,11,9102.93,"MAR"
"9273","GBSOU","1","GBSOU",2021,3,4796.88,"MAR"
"9274","DKNAK","6","DOMAN",2021,1,7563.11,"MAR"
"9275","CMDLA","6","ARSPD",2018,1,7651.02,"MAR"
"9276","COTRB","6","CRMOB",2020,6,5674.28,"MAR"
"9277","GBLOW","3","USNNS",2022,3,674,"MAR"
"9278","GBLOW","5","COTRB",2018,11,8996.83,"MAR"
"9279","BEANR","5","CMDLA",2021,1,2032.33,"MAR"
"9280","GHTEM","2","CRMOB",2019,2,1584.01,"MAR"
"9281","SEYST","3","GHTEM",2019,2,1718.33,"MAR"
"9282","GHTEM","9","DOMAN",2021,4,172.6,"MAR"
"9283","SEYST","5","DKNAK",2021,4,7888.44,"MAR"
"9284","CIABJ","1","ESSVQ",2020,8,2176.01,"MAR"
"9285","CMDLA","9","DOMAN",2022,8,4112.06,"MAR"
"9286","DOMAN","1","DOMAN",2020,8,5437.15,"MAR"
"9287","GBSOU","6","SEYST",2021,10,2608.94,"MAR"
"9288","CIABJ","9","BEANR",2022,6,2191.31,"MAR"
"9289","ESSVQ","2","COTRB",2020,12,2922.88,"MAR"
"9290","SEYST","1","DKNAK",2022,7,2496.45,"MAR"
"9291","ARSPD","6","COTRB",2022,8,7899.28,"MAR"
"9292","CMDLA","2","COTRB",2022,5,2036.74,"MAR"
"9293","DKNAK","2","DOMAN",2019,8,4049.73,"MAR"
"9294","ARSPD","3","CIABJ",2021,12,1330.16,"MAR"
"9295","USNNS","1","CRMOB",2019,12,9482.92,"MAR"
"9296","CMDLA","5","GBSSS",2022,6,3392.1,"MAR"
"9297","BEANR","9","GBSOU",2020,5,7218.6,"MAR"
"9298","ARSPD","3","SEYST",2021,11,282.69,"MAR"
"9299","GBSOU","2","BEANR",2021,9,1536.22,"MAR"
"9300","BEANR","6","CIABJ",2019,3,3952.02,"MAR"
"9301","CIABJ","3","USNNS",2020,2,528.4,"MAR"
"9302","DOMAN","5","COTRB",2020,3,290.66,"MAR"
"9303","BEANR","2","CIABJ",2021,4,9156.14,"MAR"
"9304","GBSOU","3","SEYST",2019,5,5116.74,"MAR"
"9305","DKNAK","9","BEANR",2022,12,9675.27,"MAR"
"9306","GHTEM","6","ARSPD",2021,3,8728.49,"MAR"
"9307","SEYST","9","USNNS",2018,7,8194.95,"MAR"
"9308","CMDLA","3","USNNS",2018,1,27.65,"MAR"
"9309","USNNS","6","GBSOU",2019,9,5695.73,"MAR"
"9310","USNNS","9","DOMAN",2021,1,7979.23,"MAR"
"9311","DOMAN","1","COTRB",2018,7,9910.43,"MAR"
"9312","GBSOU","3","ESSVQ",2021,4,4350.74,"MAR"
"9313","SEYST","1","GBSOU",2020,9,8359.02,"MAR"
"9314","SEYST","1","GBSSS",2021,4,800.05,"MAR"
"9315","CMDLA","5","SEYST",2020,8,5930.04,"MAR"
"9316","COTRB","6","BEANR",2022,1,7740.05,"MAR"
"9317","CMDLA","1","COTRB",2020,6,2767.5,"MAR"
"9318","CIABJ","1","CMDLA",2022,7,5105.33,"MAR"
"9319","ARSPD","6","BEANR",2018,12,4063.79,"MAR"
"9320","ARSPD","9","BEANR",2021,1,7543.72,"MAR"
"9321","ESSVQ","3","SEYST",2019,6,7985.63,"MAR"
"9322","CIABJ","1","USNNS",2020,3,2606.88,"MAR"
"9323","CRMOB","6","SEYST",2018,9,3192.17,"MAR"
"9324","GBSOU","1","BEANR",2021,10,8725.53,"MAR"
"9325","CMDLA","3","ESSVQ",2021,9,8059.15,"MAR"
"9326","GHTEM","3","DOMAN",2022,6,672.71,"MAR"
"9327","COTRB","5","DOMAN",2019,9,4719.92,"MAR"
"9328","SEYST","3","ESSVQ",2020,5,9376.73,"MAR"
"9329","GBLOW","2","GBLOW",2021,9,7030.1,"MAR"
"9330","CRMOB","1","SEYST",2019,2,6910.41,"MAR"
"9331","USNNS","3","ESSVQ",2022,12,6137.69,"MAR"
"9332","CMDLA","6","USNNS",2021,5,6351.94,"MAR"
"9333","GBLOW","5","CIABJ",2019,2,9562.32,"MAR"
"9334","CIABJ","5","CRMOB",2018,10,8071.35,"MAR"
"9335","CMDLA","1","ESSVQ",2021,3,656.64,"MAR"
"9336","BEANR","9","BEANR",2021,1,5034.13,"MAR"
"9337","GBSOU","1","COTRB",2018,11,5597.43,"MAR"
"9338","CMDLA","6","DOMAN",2021,5,311.99,"MAR"
"9339","ESSVQ","9","CRMOB",2022,7,133.8,"MAR"
"9340","GHTEM","9","USNNS",2019,1,9068.11,"MAR"
"9341","DOMAN","3","DKNAK",2020,3,3416.89,"MAR"
"9342","GHTEM","3","DOMAN",2020,2,2454.04,"MAR"
"9343","BEANR","1","GBSSS",2021,2,5232.72,"MAR"
"9344","CRMOB","2","CMDLA",2018,3,9932.4,"MAR"
"9345","CMDLA","9","GBSSS",2021,8,1127.46,"MAR"
"9346","CIABJ","9","CRMOB",2019,7,5643.21,"MAR"
"9347","GBSOU","1","CRMOB",2018,7,983.43,"MAR"
"9348","SEYST","5","BEANR",2021,11,6678.27,"MAR"
"9349","DOMAN","3","SEYST",2021,9,9499.86,"MAR"
"9350","GBSSS","9","USNNS",2020,8,5086.31,"MAR"
"9351","ESSVQ","6","CMDLA",2018,9,984.39,"MAR"
"9352","BEANR","2","BEANR",2020,4,3806.34,"MAR"
"9353","USNNS","3","BEANR",2021,6,3156.94,"MAR"
"9354","BEANR","1","CMDLA",2020,11,536.86,"MAR"
"9355","GBSSS","5","CRMOB",2022,7,396.48,"MAR"
"9356","DOMAN","5","ESSVQ",2020,4,1496.85,"MAR"
"9357","ARSPD","3","GBSSS",2021,2,9203.1,"MAR"
"9358","GBLOW","2","COTRB",2022,4,475.93,"MAR"
"9359","GBLOW","3","GBLOW",2019,6,2887.37,"MAR"
"9360","CRMOB","1","CIABJ",2020,9,367.47,"MAR"
"9361","SEYST","9","DOMAN",2020,4,4971.97,"MAR"
"9362","CMDLA","6","GBSOU",2018,5,4376.31,"MAR"
"9363","GBSOU","9","DKNAK",2019,8,1794.09,"MAR"
"9364","SEYST","3","CMDLA",2019,2,3038.78,"MAR"
"9365","SEYST","6","CRMOB",2022,7,6780.06,"MAR"
"9366","SEYST","6","CIABJ",2020,5,2068.18,"MAR"
"9367","GBSOU","2","GBSOU",2022,8,3300.65,"MAR"
"9368","CIABJ","9","ARSPD",2019,2,2832.35,"MAR"
"9369","GHTEM","6","SEYST",2020,12,681.5,"MAR"
"9370","GHTEM","3","CRMOB",2019,3,6342.63,"MAR"
"9371","SEYST","1","COTRB",2020,7,6305.2,"MAR"
"9372","GBLOW","1","GHTEM",2018,9,1004.3,"MAR"
"9373","BEANR","9","ESSVQ",2021,1,7420.15,"MAR"
"9374","CRMOB","2","USNNS",2021,1,4914.62,"MAR"
"9375","DOMAN","9","GBLOW",2021,11,372.36,"MAR"
"9376","SEYST","2","CMDLA",2021,5,8404.74,"MAR"
"9377","ESSVQ","9","COTRB",2018,6,8123.21,"MAR"
"9378","CMDLA","5","GBSOU",2020,2,4997.18,"MAR"
"9379","ESSVQ","3","GHTEM",2022,6,8681.56,"MAR"
"9380","ARSPD","6","USNNS",2020,12,7088.91,"MAR"
"9381","GBLOW","6","SEYST",2022,6,8026.68,"MAR"
"9382","SEYST","3","USNNS",2019,6,3243.67,"MAR"
"9383","CRMOB","1","GHTEM",2022,12,4766.83,"MAR"
"9384","GHTEM","5","SEYST",2019,6,5555.2,"MAR"
"9385","SEYST","9","DKNAK",2018,3,4468.93,"MAR"
"9386","CMDLA","5","GBSOU",2022,8,3184.81,"MAR"
"9387","COTRB","5","GBLOW",2019,4,1264.09,"MAR"
"9388","ARSPD","5","SEYST",2019,8,3607.84,"MAR"
"9389","CIABJ","3","USNNS",2019,4,7385.02,"MAR"
"9390","USNNS","5","GBSOU",2018,10,9415.73,"MAR"
"9391","GBLOW","6","GBSSS",2021,4,7698.2,"MAR"
"9392","CRMOB","9","CRMOB",2020,4,3805.29,"MAR"
"9393","CMDLA","6","CIABJ",2019,8,424.05,"MAR"
"9394","GBSSS","2","BEANR",2019,5,1565.49,"MAR"
"9395","GBLOW","5","USNNS",2018,4,7261.1,"MAR"
"9396","BEANR","1","USNNS",2018,1,3873.58,"MAR"
"9397","CRMOB","3","SEYST",2019,8,2018.86,"MAR"
"9398","DKNAK","6","COTRB",2021,9,6851,"MAR"
"9399","CMDLA","6","USNNS",2019,2,9624.55,"MAR"
"9400","COTRB","2","GBLOW",2020,8,1069.97,"MAR"
"9401","ARSPD","1","CRMOB",2018,5,1905.55,"MAR"
"9402","DOMAN","1","GHTEM",2022,5,936.67,"MAR"
"9403","DOMAN","5","CRMOB",2019,7,3375.57,"MAR"
"9404","USNNS","3","COTRB",2021,7,3915.72,"MAR"
"9405","ESSVQ","3","SEYST",2021,2,9017.36,"MAR"
"9406","GBSSS","2","DKNAK",2021,12,240.98,"MAR"
"9407","SEYST","6","CIABJ",2018,7,6852.19,"MAR"
"9408","DOMAN","3","CRMOB",2021,4,7628.05,"MAR"
"9409","GBLOW","5","COTRB",2022,1,7265.44,"MAR"
"9410","SEYST","5","COTRB",2021,12,4076.55,"MAR"
"9411","DKNAK","6","CMDLA",2020,6,6459.94,"MAR"
"9412","GHTEM","3","CMDLA",2021,3,3381.98,"MAR"
"9413","GHTEM","9","GHTEM",2019,2,913.25,"MAR"
"9414","DOMAN","6","CRMOB",2018,11,6437.69,"MAR"
"9415","CRMOB","2","CIABJ",2021,5,9371.47,"MAR"
"9416","ARSPD","6","DKNAK",2021,11,57.89,"MAR"
"9417","SEYST","1","ARSPD",2020,2,6023.87,"MAR"
"9418","ARSPD","6","GBSSS",2022,10,2992.46,"MAR"
"9419","ESSVQ","5","SEYST",2019,2,9921.53,"MAR"
"9420","ESSVQ","2","GBSOU",2022,3,3120.33,"MAR"
"9421","BEANR","9","SEYST",2018,4,3842.8,"MAR"
"9422","GHTEM","3","CIABJ",2018,2,9836.86,"MAR"
"9423","ARSPD","6","GBLOW",2019,6,8394.08,"MAR"
"9424","CRMOB","6","ESSVQ",2018,6,2494.48,"MAR"
"9425","CIABJ","2","USNNS",2022,4,5757.9,"MAR"
"9426","SEYST","3","CMDLA",2021,1,4123.89,"MAR"
"9427","GBSOU","3","USNNS",2021,4,4224.07,"MAR"
"9428","USNNS","3","ESSVQ",2019,6,9363.37,"MAR"
"9429","GHTEM","2","DKNAK",2020,3,0.18,"MAR"
"9430","GBLOW","2","GHTEM",2022,4,6437.74,"MAR"
"9431","CIABJ","1","CMDLA",2022,1,70.61,"MAR"
"9432","USNNS","3","SEYST",2020,3,9368.32,"MAR"
"9433","GBSSS","6","DOMAN",2020,8,8774.35,"MAR"
"9434","GBSOU","9","GBSOU",2019,2,28.42,"MAR"
"9435","ESSVQ","3","BEANR",2018,4,4833.82,"MAR"
"9436","BEANR","5","ESSVQ",2020,1,5124.13,"MAR"
"9437","GBLOW","2","GBSSS",2018,9,2946.2,"MAR"
"9438","DOMAN","9","GBLOW",2020,5,1445.82,"MAR"
"9439","DOMAN","6","BEANR",2020,1,776.61,"MAR"
"9440","CIABJ","1","GBSSS",2021,12,6454.04,"MAR"
"9441","GBSOU","6","CIABJ",2019,7,5384.1,"MAR"
"9442","CIABJ","5","COTRB",2019,3,1235.14,"MAR"
"9443","GHTEM","6","CIABJ",2021,2,3479.28,"MAR"
"9444","BEANR","2","USNNS",2019,7,8714.79,"MAR"
"9445","COTRB","5","COTRB",2022,9,346.05,"MAR"
"9446","DOMAN","6","ESSVQ",2020,6,8765.93,"MAR"
"9447","COTRB","3","COTRB",2018,2,1144.53,"MAR"
"9448","USNNS","2","GBLOW",2019,6,9816.79,"MAR"
"9449","DKNAK","3","SEYST",2020,7,8723.57,"MAR"
"9450","GBLOW","3","CIABJ",2019,4,8457.33,"MAR"
"9451","BEANR","2","ARSPD",2018,4,802.8,"MAR"
"9452","ARSPD","3","BEANR",2019,9,4466.71,"MAR"
"9453","USNNS","1","BEANR",2021,2,7197.23,"MAR"
"9454","USNNS","2","USNNS",2020,7,5234.41,"MAR"
"9455","SEYST","9","CRMOB",2019,8,8024.17,"MAR"
"9456","ARSPD","3","SEYST",2021,6,715.58,"MAR"
"9457","COTRB","2","DOMAN",2021,8,3932.6,"MAR"
"9458","SEYST","1","BEANR",2019,9,2761.26,"MAR"
"9459","GBSOU","3","ARSPD",2020,3,2207.61,"MAR"
"9460","DOMAN","5","DOMAN",2022,9,7754.88,"MAR"
"9461","USNNS","5","USNNS",2018,12,8893.84,"MAR"
"9462","BEANR","1","DOMAN",2018,4,9603.23,"MAR"
"9463","DOMAN","6","GBLOW",2020,7,339.6,"MAR"
"9464","ARSPD","9","GHTEM",2020,9,9071.19,"MAR"
"9465","ARSPD","9","ARSPD",2018,4,2101.22,"MAR"
"9466","CIABJ","1","GBSSS",2021,6,4544.5,"MAR"
"9467","ARSPD","2","COTRB",2022,10,6897.41,"MAR"
"9468","DOMAN","6","DKNAK",2021,8,6747.82,"MAR"
"9469","COTRB","2","SEYST",2019,11,9092.8,"MAR"
"9470","CRMOB","6","ESSVQ",2019,4,4396.56,"MAR"
"9471","SEYST","2","ARSPD",2020,9,9365.56,"MAR"
"9472","CIABJ","3","CMDLA",2022,11,7067.84,"MAR"
"9473","SEYST","3","GBSSS",2019,12,9526.41,"MAR"
"9474","SEYST","3","ESSVQ",2022,12,9348.32,"MAR"
"9475","USNNS","2","COTRB",2021,6,1797.67,"MAR"
"9476","USNNS","3","CIABJ",2018,12,8090.6,"MAR"
"9477","ESSVQ","3","ARSPD",2019,5,9870.61,"MAR"
"9478","GBSSS","9","SEYST",2022,8,4558.58,"MAR"
"9479","USNNS","1","DOMAN",2020,5,217.24,"MAR"
"9480","GBSSS","1","CRMOB",2020,11,6856.13,"MAR"
"9481","CIABJ","1","BEANR",2021,3,4001.37,"MAR"
"9482","ESSVQ","5","ESSVQ",2019,10,5552.66,"MAR"
"9483","ARSPD","3","DOMAN",2021,12,4297.18,"MAR"
"9484","CMDLA","1","COTRB",2020,11,8002.4,"MAR"
"9485","CIABJ","2","GBSSS",2022,3,6373.92,"MAR"
"9486","SEYST","5","BEANR",2021,11,9403.14,"MAR"
"9487","CRMOB","5","ESSVQ",2022,1,1199.4,"MAR"
"9488","COTRB","2","GBLOW",2018,7,5441.62,"MAR"
"9489","GHTEM","5","GHTEM",2022,4,5361.67,"MAR"
"9490","CRMOB","9","CRMOB",2021,12,3917.73,"MAR"
"9491","USNNS","2","DOMAN",2021,2,183.44,"MAR"
"9492","DOMAN","9","SEYST",2022,3,371.39,"MAR"
"9493","COTRB","6","ESSVQ",2020,2,9874.64,"MAR"
"9494","GBLOW","1","GBLOW",2018,3,2644.41,"MAR"
"9495","COTRB","5","USNNS",2018,7,4471.96,"MAR"
"9496","GBSOU","3","BEANR",2019,1,652.81,"MAR"
"9497","ARSPD","2","ARSPD",2020,7,6223.75,"MAR"
"9498","CRMOB","1","GHTEM",2018,5,1404.92,"MAR"
"9499","COTRB","9","DOMAN",2020,2,6972.14,"MAR"
"9500","DKNAK","9","DKNAK",2021,1,7321.62,"MAR"
"9501","GBSSS","1","BEANR",2019,3,7018.08,"MAR"
"9502","CRMOB","2","USNNS",2021,11,288.49,"MAR"
"9503","GBSOU","2","COTRB",2021,4,8759.4,"MAR"
"9504","GHTEM","2","ESSVQ",2021,7,7117.97,"MAR"
"9505","ARSPD","1","USNNS",2019,7,5338.01,"MAR"
"9506","GHTEM","6","DKNAK",2020,8,5811.59,"MAR"
"9507","BEANR","5","DKNAK",2018,10,6989.13,"MAR"
"9508","GHTEM","9","CRMOB",2018,12,5591.32,"MAR"
"9509","GHTEM","5","BEANR",2018,11,8242,"MAR"
"9510","DKNAK","9","CIABJ",2019,8,1132.22,"MAR"
"9511","GBSOU","1","GBSSS",2018,6,4658.12,"MAR"
"9512","GHTEM","6","USNNS",2018,4,2303.93,"MAR"
"9513","CRMOB","6","DOMAN",2018,5,1499.75,"MAR"
"9514","ESSVQ","6","COTRB",2019,12,4874.26,"MAR"
"9515","GBSOU","9","GBSSS",2018,7,206.5,"MAR"
"9516","GBSSS","9","SEYST",2021,6,8169.9,"MAR"
"9517","GBSOU","5","GHTEM",2018,12,9592.85,"MAR"
"9518","USNNS","6","GBSOU",2018,10,2611.09,"MAR"
"9519","COTRB","5","DKNAK",2019,11,7485.05,"MAR"
"9520","CRMOB","1","CMDLA",2020,9,244.82,"MAR"
"9521","SEYST","9","ESSVQ",2020,11,6084.45,"MAR"
"9522","USNNS","9","DOMAN",2022,1,811.06,"MAR"
"9523","CMDLA","3","BEANR",2018,3,655.35,"MAR"
"9524","GBSOU","2","CIABJ",2018,12,886.52,"MAR"
"9525","USNNS","9","BEANR",2018,5,3478.48,"MAR"
"9526","USNNS","9","SEYST",2021,1,1832.91,"MAR"
"9527","BEANR","9","CMDLA",2018,8,2804.77,"MAR"
"9528","GBSSS","5","GBLOW",2019,2,859.27,"MAR"
"9529","GBSOU","2","ARSPD",2019,7,7945.68,"MAR"
"9530","SEYST","6","SEYST",2021,12,9255.86,"MAR"
"9531","CIABJ","9","DKNAK",2021,4,6647.43,"MAR"
"9532","DOMAN","3","DOMAN",2022,6,7544.45,"MAR"
"9533","COTRB","5","BEANR",2020,9,1431.75,"MAR"
"9534","USNNS","3","COTRB",2018,5,4337.46,"MAR"
"9535","CIABJ","5","GBSOU",2021,4,3656.07,"MAR"
"9536","CRMOB","1","SEYST",2020,4,4596.76,"MAR"
"9537","DOMAN","1","GBLOW",2022,9,8392.27,"MAR"
