"label","date","Type","id","color","size","value","group1","DegreeConnections"
"GBLOW",2020-09-01,"Container",190,"red",30,2993,"GB",11
"SEYST",2020-09-01,"Container",61,"blue",30,7468,"SE",16
"ESSVQ",2020-09-01,"Container",163,"blue",30,8751,"ES",10
"DKNAK",2020-09-01,"Container",40,"blue",30,3498,"DK",18
"GBSOU",2020-09-01,"Container",182,"red",30,953,"GB",7
"GBSSS",2020-09-01,"Container",151,"blue",30,1631,"GB",20
"CIABJ",2020-09-01,"Container",57,"red",30,8159,"CI",2
"CMDLA",2020-09-01,"Container",68,"red",30,2984,"CM",2
"GHTEM",2020-09-01,"Container",106,"red",30,76,"GH",3
"COTRB",2020-09-01,"Container",187,"red",30,3087,"CO",19
"CRMOB",2020-09-01,"Container",88,"red",30,2359,"CR",15
"DOMAN",2020-09-01,"Container",154,"blue",30,6538,"DO",10
"ARSPD",2020-09-01,"Container",138,"blue",30,8226,"AR",11
"USNNS",2020-09-01,"Container",159,"red",30,6697,"US",18
"BEANR",2020-10-01,"Container",35,"red",30,2570,"BE",7
"GBLOW",2020-10-01,"Container",93,"blue",30,7142,"GB",3
"SEYST",2020-10-01,"Container",40,"red",30,9968,"SE",3
"ESSVQ",2020-10-01,"Container",116,"blue",30,4414,"ES",15
"DKNAK",2020-10-01,"Container",134,"blue",30,1940,"DK",2
"GBSOU",2020-10-01,"Container",81,"blue",30,5560,"GB",18
"GBSSS",2020-10-01,"Container",150,"red",30,7198,"GB",15
"CIABJ",2020-10-01,"Container",17,"blue",30,490,"CI",2
"CMDLA",2020-10-01,"Container",14,"red",30,1671,"CM",19
"GHTEM",2020-10-01,"Container",104,"blue",30,7932,"GH",3
"COTRB",2020-10-01,"Container",26,"blue",30,644,"CO",17
"CRMOB",2020-10-01,"Container",4,"blue",30,1126,"CR",9
"DOMAN",2020-10-01,"Container",27,"blue",30,5028,"DO",10
"ARSPD",2020-10-01,"Container",70,"red",30,21,"AR",20
"USNNS",2020-10-01,"Container",169,"red",30,5683,"US",2
"BEANR",2020-11-01,"Container",192,"blue",30,4301,"BE",17
"GBLOW",2020-11-01,"Container",151,"blue",30,1097,"GB",15
"SEYST",2020-11-01,"Container",153,"red",30,4789,"SE",12
"ESSVQ",2020-11-01,"Container",56,"blue",30,9068,"ES",2
"DKNAK",2020-11-01,"Container",135,"red",30,3652,"DK",16
"GBSOU",2020-11-01,"Container",167,"blue",30,3821,"GB",20
"GBSSS",2020-11-01,"Container",16,"blue",30,1622,"GB",9
"CIABJ",2020-11-01,"Container",124,"blue",30,5618,"CI",7
"CMDLA",2020-11-01,"Container",180,"blue",30,8171,"CM",10
"GHTEM",2020-11-01,"Container",89,"red",30,1210,"GH",7
"COTRB",2020-11-01,"Container",127,"red",30,9437,"CO",1
"CRMOB",2020-11-01,"Container",34,"red",30,8676,"CR",19
"DOMAN",2020-11-01,"Container",41,"blue",30,4414,"DO",20
"ARSPD",2020-11-01,"Container",74,"red",30,72,"AR",5
"USNNS",2020-11-01,"Container",177,"red",30,4834,"US",11
"BEANR",2020-12-01,"Container",190,"blue",30,8913,"BE",20
"GBLOW",2020-12-01,"Container",168,"red",30,909,"GB",1
"SEYST",2020-12-01,"Container",71,"red",30,8904,"SE",5
"ESSVQ",2020-12-01,"Container",183,"red",30,5296,"ES",3
"DKNAK",2020-12-01,"Container",95,"blue",30,7917,"DK",16
"GBSOU",2020-12-01,"Container",99,"blue",30,3679,"GB",15
"GBSSS",2020-12-01,"Container",137,"blue",30,5379,"GB",11
"CIABJ",2020-12-01,"Container",195,"blue",30,4741,"CI",1
"CMDLA",2020-12-01,"Container",185,"red",30,2320,"CM",10
"GHTEM",2020-12-01,"Container",62,"blue",30,3147,"GH",8
"COTRB",2020-12-01,"Container",51,"blue",30,2591,"CO",1
"CRMOB",2020-12-01,"Container",158,"red",30,9145,"CR",9
"DOMAN",2020-12-01,"Container",57,"blue",30,656,"DO",9
"ARSPD",2020-12-01,"Container",130,"red",30,3649,"AR",2
"USNNS",2020-12-01,"Container",5,"blue",30,3618,"US",13
"BEANR",2021-01-01,"Container",122,"red",30,8122,"BE",7
"GBLOW",2021-01-01,"Container",4,"red",30,1141,"GB",17
"SEYST",2021-01-01,"Container",118,"red",30,5619,"SE",6
"ESSVQ",2021-01-01,"Container",52,"blue",30,6000,"ES",1
"DKNAK",2021-01-01,"Container",72,"blue",30,8028,"DK",19
"GBSOU",2021-01-01,"Container",63,"blue",30,5532,"GB",6
"GBSSS",2021-01-01,"Container",96,"blue",30,1214,"GB",14
"CIABJ",2021-01-01,"Container",163,"red",30,1109,"CI",9
"CMDLA",2021-01-01,"Container",114,"blue",30,2012,"CM",9
"GHTEM",2021-01-01,"Container",185,"blue",30,8017,"GH",10
"COTRB",2021-01-01,"Container",145,"blue",30,3025,"CO",1
"CRMOB",2021-01-01,"Container",159,"blue",30,5737,"CR",12
"DOMAN",2021-01-01,"Container",143,"blue",30,8306,"DO",2
"ARSPD",2021-01-01,"Container",157,"blue",30,7813,"AR",13
"USNNS",2021-01-01,"Container",140,"red",30,7634,"US",1
"BEANR",2021-02-01,"Container",199,"blue",30,7191,"BE",16
"GBLOW",2021-02-01,"Container",81,"blue",30,7724,"GB",14
"SEYST",2021-02-01,"Container",104,"red",30,2299,"SE",18
"ESSVQ",2021-02-01,"Container",114,"blue",30,7032,"ES",11
"DKNAK",2021-02-01,"Container",159,"blue",30,9721,"DK",5
"GBSOU",2021-02-01,"Container",91,"red",30,9438,"GB",20
"GBSSS",2021-02-01,"Container",175,"red",30,2242,"GB",19
"CIABJ",2021-02-01,"Container",48,"blue",30,2007,"CI",5
"CMDLA",2021-02-01,"Container",29,"blue",30,1938,"CM",9
"GHTEM",2021-02-01,"Container",126,"red",30,9542,"GH",6
"COTRB",2021-02-01,"Container",39,"red",30,7747,"CO",17
"CRMOB",2021-02-01,"Container",43,"blue",30,9452,"CR",13
"DOMAN",2021-02-01,"Container",1,"red",30,5567,"DO",15
"ARSPD",2021-02-01,"Container",99,"blue",30,1405,"AR",3
"USNNS",2021-02-01,"Container",51,"red",30,4903,"US",3
"BEANR",2021-03-01,"Container",43,"red",30,5766,"BE",15
"GBLOW",2021-03-01,"Container",146,"blue",30,3169,"GB",3
"SEYST",2021-03-01,"Container",101,"red",30,7208,"SE",3
"ESSVQ",2021-03-01,"Container",2,"blue",30,1006,"ES",4
"DKNAK",2021-03-01,"Container",4,"blue",30,9619,"DK",4
"GBSOU",2021-03-01,"Container",78,"blue",30,7469,"GB",16
"GBSSS",2021-03-01,"Container",134,"red",30,437,"GB",19
"CIABJ",2021-03-01,"Container",62,"blue",30,7763,"CI",3
"CMDLA",2021-03-01,"Container",160,"red",30,6815,"CM",19
"GHTEM",2021-03-01,"Container",188,"red",30,6007,"GH",20
"COTRB",2021-03-01,"Container",148,"blue",30,7246,"CO",19
"CRMOB",2021-03-01,"Container",161,"blue",30,8180,"CR",16
"DOMAN",2021-03-01,"Container",37,"red",30,8240,"DO",8
"ARSPD",2021-03-01,"Container",90,"blue",30,384,"AR",12
"USNNS",2021-03-01,"Container",39,"red",30,5426,"US",12
"BEANR",2021-04-01,"Container",2,"blue",30,3516,"BE",10
"GBLOW",2021-04-01,"Container",170,"red",30,9882,"GB",20
"SEYST",2021-04-01,"Container",72,"blue",30,3939,"SE",4
"ESSVQ",2021-04-01,"Container",103,"red",30,7233,"ES",14
"DKNAK",2021-04-01,"Container",116,"red",30,3673,"DK",12
"GBSOU",2021-04-01,"Container",172,"red",30,7441,"GB",18
"GBSSS",2021-04-01,"Container",60,"red",30,4005,"GB",4
"CIABJ",2021-04-01,"Container",96,"red",30,3839,"CI",16
"CMDLA",2021-04-01,"Container",50,"red",30,4547,"CM",7
"GHTEM",2021-04-01,"Container",132,"blue",30,170,"GH",11
"COTRB",2021-04-01,"Container",181,"blue",30,2016,"CO",12
"CRMOB",2021-04-01,"Container",65,"red",30,4472,"CR",3
"DOMAN",2021-04-01,"Container",146,"blue",30,6071,"DO",12
"ARSPD",2021-04-01,"Container",110,"red",30,7521,"AR",3
"USNNS",2021-04-01,"Container",183,"red",30,3573,"US",1
"BEANR",2021-05-01,"Container",111,"blue",30,1308,"BE",10
"GBLOW",2021-05-01,"Container",49,"blue",30,9628,"GB",12
"SEYST",2021-05-01,"Container",71,"blue",30,9961,"SE",9
"ESSVQ",2021-05-01,"Container",54,"blue",30,3339,"ES",20
"DKNAK",2021-05-01,"Container",136,"blue",30,7480,"DK",10
"GBSOU",2021-05-01,"Container",178,"blue",30,8955,"GB",12
"GBSSS",2021-05-01,"Container",5,"blue",30,79,"GB",6
"CIABJ",2021-05-01,"Container",48,"blue",30,3017,"CI",7
"CMDLA",2021-05-01,"Container",92,"blue",30,83,"CM",5
"GHTEM",2021-05-01,"Container",82,"red",30,6293,"GH",4
"COTRB",2021-05-01,"Container",184,"red",30,4817,"CO",15
"CRMOB",2021-05-01,"Container",172,"blue",30,5402,"CR",9
"DOMAN",2021-05-01,"Container",28,"red",30,271,"DO",4
"ARSPD",2021-05-01,"Container",77,"red",30,5069,"AR",19
"USNNS",2021-05-01,"Container",40,"blue",30,8661,"US",9
"BEANR",2021-06-01,"Container",178,"red",30,9836,"BE",15
"GBLOW",2021-06-01,"Container",2,"red",30,9921,"GB",8
"SEYST",2021-06-01,"Container",119,"red",30,7535,"SE",2
"ESSVQ",2021-06-01,"Container",79,"red",30,5989,"ES",12
"DKNAK",2021-06-01,"Container",103,"blue",30,4162,"DK",2
"GBSOU",2021-06-01,"Container",20,"blue",30,4343,"GB",14
"GBSSS",2021-06-01,"Container",68,"blue",30,3344,"GB",15
"CIABJ",2021-06-01,"Container",63,"blue",30,9151,"CI",13
"CMDLA",2021-06-01,"Container",116,"blue",30,3493,"CM",3
"GHTEM",2021-06-01,"Container",14,"red",30,554,"GH",5
"COTRB",2021-06-01,"Container",110,"blue",30,4028,"CO",11
"CRMOB",2021-06-01,"Container",12,"red",30,6591,"CR",9
"DOMAN",2021-06-01,"Container",45,"blue",30,126,"DO",17
"ARSPD",2021-06-01,"Container",31,"red",30,7457,"AR",14
"USNNS",2021-06-01,"Container",98,"blue",30,1564,"US",15
"BEANR",2021-07-01,"Container",174,"blue",30,1335,"BE",14
"GBLOW",2021-07-01,"Container",54,"blue",30,9098,"GB",5
"SEYST",2021-07-01,"Container",176,"red",30,2105,"SE",7
"ESSVQ",2021-07-01,"Container",78,"blue",30,7148,"ES",16
"DKNAK",2021-07-01,"Container",5,"blue",30,4310,"DK",8
"GBSOU",2021-07-01,"Container",12,"red",30,1492,"GB",14
"GBSSS",2021-07-01,"Container",189,"red",30,4188,"GB",5
"CIABJ",2021-07-01,"Container",78,"blue",30,7092,"CI",6
"CMDLA",2021-07-01,"Container",107,"red",30,354,"CM",10
"GHTEM",2021-07-01,"Container",140,"red",30,6726,"GH",2
"COTRB",2021-07-01,"Container",12,"blue",30,7212,"CO",20
"CRMOB",2021-07-01,"Container",194,"red",30,8409,"CR",17
"DOMAN",2021-07-01,"Container",83,"red",30,8179,"DO",20
"ARSPD",2021-07-01,"Container",53,"red",30,5093,"AR",9
"USNNS",2021-07-01,"Container",138,"blue",30,2699,"US",15
"BEANR",2021-08-01,"Container",198,"blue",30,5332,"BE",6
"GBLOW",2021-08-01,"Container",102,"blue",30,1742,"GB",15
"SEYST",2021-08-01,"Container",76,"red",30,5308,"SE",14
"ESSVQ",2021-08-01,"Container",184,"blue",30,9115,"ES",18
"DKNAK",2021-08-01,"Container",171,"blue",30,1206,"DK",10
"GBSOU",2021-08-01,"Container",120,"red",30,4521,"GB",16
"GBSSS",2021-08-01,"Container",52,"red",30,5777,"GB",1
"CIABJ",2021-08-01,"Container",43,"blue",30,9063,"CI",7
"CMDLA",2021-08-01,"Container",147,"blue",30,655,"CM",20
"GHTEM",2021-08-01,"Container",17,"blue",30,8903,"GH",5
"COTRB",2021-08-01,"Container",190,"blue",30,7322,"CO",12
"CRMOB",2021-08-01,"Container",146,"red",30,1906,"CR",2
"DOMAN",2021-08-01,"Container",187,"red",30,2563,"DO",18
"ARSPD",2021-08-01,"Container",163,"blue",30,3776,"AR",14
"USNNS",2021-08-01,"Container",188,"blue",30,8104,"US",7
"BEANR",2021-09-01,"Container",28,"blue",30,5525,"BE",15
"GBLOW",2021-09-01,"Container",86,"blue",30,8712,"GB",4
"SEYST",2021-09-01,"Container",26,"red",30,812,"SE",20
"ESSVQ",2021-09-01,"Container",30,"blue",30,4426,"ES",19
"DKNAK",2021-09-01,"Container",91,"blue",30,5164,"DK",13
"GBSOU",2021-09-01,"Container",154,"blue",30,4231,"GB",4
"GBSSS",2021-09-01,"Container",57,"blue",30,466,"GB",20
"CIABJ",2021-09-01,"Container",154,"red",30,5588,"CI",11
"CMDLA",2021-09-01,"Container",89,"red",30,8468,"CM",4
"GHTEM",2021-09-01,"Container",171,"red",30,7315,"GH",2
"COTRB",2021-09-01,"Container",44,"red",30,9591,"CO",15
"CRMOB",2021-09-01,"Container",79,"blue",30,8740,"CR",5
"DOMAN",2021-09-01,"Container",157,"red",30,2758,"DO",3
"ARSPD",2021-09-01,"Container",157,"blue",30,7695,"AR",1
"USNNS",2021-09-01,"Container",143,"blue",30,9070,"US",11
"BEANR",2021-10-01,"Container",152,"red",30,8287,"BE",1
"GBLOW",2021-10-01,"Container",193,"blue",30,3697,"GB",4
"SEYST",2021-10-01,"Container",45,"red",30,9762,"SE",20
"ESSVQ",2021-10-01,"Container",156,"blue",30,459,"ES",5
"DKNAK",2021-10-01,"Container",113,"red",30,8551,"DK",16
"GBSOU",2021-10-01,"Container",143,"blue",30,335,"GB",19
"GBSSS",2021-10-01,"Container",141,"blue",30,8790,"GB",10
"CIABJ",2021-10-01,"Container",197,"red",30,8406,"CI",20
"CMDLA",2021-10-01,"Container",22,"red",30,8352,"CM",4
"GHTEM",2021-10-01,"Container",105,"blue",30,749,"GH",5
"COTRB",2021-10-01,"Container",74,"blue",30,4298,"CO",11
"CRMOB",2021-10-01,"Container",67,"red",30,7698,"CR",3
"DOMAN",2021-10-01,"Container",90,"red",30,5080,"DO",2
"ARSPD",2021-10-01,"Container",81,"blue",30,9598,"AR",18
"USNNS",2021-10-01,"Container",34,"blue",30,1419,"US",13
"BEANR",2021-11-01,"Container",41,"blue",30,7754,"BE",12
"GBLOW",2021-11-01,"Container",135,"red",30,4970,"GB",11
"SEYST",2021-11-01,"Container",152,"red",30,816,"SE",10
"ESSVQ",2021-11-01,"Container",162,"red",30,4892,"ES",20
"DKNAK",2021-11-01,"Container",128,"red",30,9610,"DK",20
"GBSOU",2021-11-01,"Container",16,"red",30,6922,"GB",1
"GBSSS",2021-11-01,"Container",192,"blue",30,5856,"GB",3
"CIABJ",2021-11-01,"Container",121,"red",30,7393,"CI",20
"CMDLA",2021-11-01,"Container",70,"blue",30,1341,"CM",12
"GHTEM",2021-11-01,"Container",39,"red",30,2610,"GH",7
"COTRB",2021-11-01,"Container",53,"red",30,983,"CO",4
"CRMOB",2021-11-01,"Container",142,"red",30,2724,"CR",9
"DOMAN",2021-11-01,"Container",109,"blue",30,2184,"DO",15
"ARSPD",2021-11-01,"Container",95,"red",30,9554,"AR",9
"USNNS",2021-11-01,"Container",185,"blue",30,2482,"US",8
"BEANR",2021-12-01,"Container",26,"blue",30,5915,"BE",16
"GBLOW",2021-12-01,"Container",85,"blue",30,8192,"GB",7
"SEYST",2021-12-01,"Container",74,"blue",30,2844,"SE",1
"ESSVQ",2021-12-01,"Container",48,"red",30,2306,"ES",15
"DKNAK",2021-12-01,"Container",84,"red",30,5124,"DK",9
"GBSOU",2021-12-01,"Container",21,"blue",30,6587,"GB",14
"GBSSS",2021-12-01,"Container",31,"blue",30,8280,"GB",10
"CIABJ",2021-12-01,"Container",91,"blue",30,7527,"CI",9
"CMDLA",2021-12-01,"Container",71,"red",30,2185,"CM",14
"GHTEM",2021-12-01,"Container",53,"blue",30,3937,"GH",12
"COTRB",2021-12-01,"Container",172,"blue",30,5709,"CO",4
"CRMOB",2021-12-01,"Container",125,"blue",30,3605,"CR",10
"DOMAN",2021-12-01,"Container",2,"blue",30,4761,"DO",6
"ARSPD",2021-12-01,"Container",14,"red",30,4322,"AR",6
"USNNS",2021-12-01,"Container",140,"red",30,3764,"US",9
"BEANR",2022-01-01,"Container",125,"red",30,2744,"BE",18
"GBLOW",2022-01-01,"Container",197,"red",30,3580,"GB",3
"SEYST",2022-01-01,"Container",196,"blue",30,9409,"SE",13
"ESSVQ",2022-01-01,"Container",21,"blue",30,809,"ES",5
"DKNAK",2022-01-01,"Container",192,"red",30,8108,"DK",8
"GBSOU",2022-01-01,"Container",163,"blue",30,3279,"GB",14
"GBSSS",2022-01-01,"Container",16,"red",30,7475,"GB",13
"CIABJ",2022-01-01,"Container",108,"blue",30,4031,"CI",9
"CMDLA",2022-01-01,"Container",142,"blue",30,5389,"CM",3
"GHTEM",2022-01-01,"Container",77,"blue",30,9875,"GH",18
"COTRB",2022-01-01,"Container",102,"red",30,657,"CO",8
"CRMOB",2022-01-01,"Container",151,"blue",30,9299,"CR",7
"DOMAN",2022-01-01,"Container",44,"blue",30,380,"DO",6
"ARSPD",2022-01-01,"Container",97,"blue",30,1027,"AR",2
"USNNS",2022-01-01,"Container",91,"blue",30,2849,"US",16
"BEANR",2022-02-01,"Container",82,"red",30,8997,"BE",14
"GBLOW",2022-02-01,"Container",59,"blue",30,3092,"GB",15
"SEYST",2022-02-01,"Container",77,"blue",30,1723,"SE",5
"ESSVQ",2022-02-01,"Container",46,"red",30,8524,"ES",10
"DKNAK",2022-02-01,"Container",42,"red",30,6133,"DK",14
"GBSOU",2022-02-01,"Container",37,"red",30,3925,"GB",6
"GBSSS",2022-02-01,"Container",35,"blue",30,408,"GB",13
"CIABJ",2022-02-01,"Container",61,"red",30,2413,"CI",1
"CMDLA",2022-02-01,"Container",174,"red",30,8158,"CM",10
"GHTEM",2022-02-01,"Container",10,"blue",30,9235,"GH",16
"COTRB",2022-02-01,"Container",195,"blue",30,2660,"CO",18
"CRMOB",2022-02-01,"Container",69,"red",30,8666,"CR",12
"DOMAN",2022-02-01,"Container",196,"blue",30,5652,"DO",7
"ARSPD",2022-02-01,"Container",177,"red",30,6002,"AR",14
"USNNS",2022-02-01,"Container",63,"red",30,8880,"US",11
"BEANR",2022-03-01,"Container",45,"blue",30,9951,"BE",11
"GBLOW",2022-03-01,"Container",79,"red",30,5610,"GB",6
"SEYST",2022-03-01,"Container",13,"red",30,7161,"SE",6
"ESSVQ",2022-03-01,"Container",155,"red",30,6573,"ES",4
"DKNAK",2022-03-01,"Container",26,"red",30,8402,"DK",19
"GBSOU",2022-03-01,"Container",121,"red",30,8335,"GB",5
"GBSSS",2022-03-01,"Container",31,"blue",30,4276,"GB",8
"CIABJ",2022-03-01,"Container",77,"blue",30,8567,"CI",11
"CMDLA",2022-03-01,"Container",192,"blue",30,8239,"CM",19
"GHTEM",2022-03-01,"Container",123,"red",30,4871,"GH",17
"COTRB",2022-03-01,"Container",67,"red",30,8902,"CO",10
"CRMOB",2022-03-01,"Container",178,"blue",30,8926,"CR",13
"DOMAN",2022-03-01,"Container",105,"red",30,5417,"DO",3
"ARSPD",2022-03-01,"Container",75,"red",30,7371,"AR",16
"USNNS",2022-03-01,"Container",100,"blue",30,9784,"US",10
"BEANR",2022-04-01,"Container",21,"red",30,3620,"BE",13
"GBLOW",2022-04-01,"Container",67,"blue",30,7488,"GB",13
"SEYST",2022-04-01,"Container",95,"blue",30,1917,"SE",10
"ESSVQ",2022-04-01,"Container",109,"red",30,8295,"ES",11
"DKNAK",2022-04-01,"Container",188,"blue",30,2799,"DK",6
"GBSOU",2022-04-01,"Container",184,"red",30,700,"GB",15
"GBSSS",2022-04-01,"Container",77,"blue",30,7588,"GB",20
"CIABJ",2022-04-01,"Container",28,"blue",30,704,"CI",11
"CMDLA",2022-04-01,"Container",94,"red",30,3438,"CM",3
"GHTEM",2022-04-01,"Container",198,"red",30,1483,"GH",4
"COTRB",2022-04-01,"Container",190,"red",30,6418,"CO",2
"CRMOB",2022-04-01,"Container",96,"red",30,2234,"CR",15
"DOMAN",2022-04-01,"Container",34,"blue",30,8575,"DO",15
"ARSPD",2022-04-01,"Container",111,"red",30,3704,"AR",14
"USNNS",2022-04-01,"Container",128,"red",30,9878,"US",15
"BEANR",2022-05-01,"Container",132,"red",30,5377,"BE",13
"GBLOW",2022-05-01,"Container",115,"red",30,8546,"GB",17
"SEYST",2022-05-01,"Container",161,"blue",30,3295,"SE",17
"ESSVQ",2022-05-01,"Container",175,"blue",30,5727,"ES",19
"DKNAK",2022-05-01,"Container",92,"blue",30,7254,"DK",2
"GBSOU",2022-05-01,"Container",69,"red",30,5997,"GB",19
"GBSSS",2022-05-01,"Container",133,"red",30,2600,"GB",6
"CIABJ",2022-05-01,"Container",6,"red",30,5939,"CI",20
"CMDLA",2022-05-01,"Container",130,"blue",30,7806,"CM",11
"GHTEM",2022-05-01,"Container",12,"blue",30,7387,"GH",19
"COTRB",2022-05-01,"Container",55,"blue",30,9313,"CO",5
"CRMOB",2022-05-01,"Container",200,"blue",30,1433,"CR",9
"DOMAN",2022-05-01,"Container",97,"red",30,1140,"DO",9
"ARSPD",2022-05-01,"Container",152,"blue",30,5922,"AR",6
"USNNS",2022-05-01,"Container",33,"blue",30,7237,"US",4
"BEANR",2022-06-01,"Container",54,"red",30,3708,"BE",9
"GBLOW",2022-06-01,"Container",110,"red",30,7117,"GB",3
"SEYST",2022-06-01,"Container",127,"red",30,3646,"SE",5
"ESSVQ",2022-06-01,"Container",52,"red",30,6087,"ES",16
"DKNAK",2022-06-01,"Container",60,"blue",30,3905,"DK",8
"GBSOU",2022-06-01,"Container",92,"red",30,9092,"GB",20
"GBSSS",2022-06-01,"Container",56,"blue",30,2079,"GB",12
"CIABJ",2022-06-01,"Container",15,"red",30,7074,"CI",18
"CMDLA",2022-06-01,"Container",162,"red",30,7000,"CM",10
"GHTEM",2022-06-01,"Container",29,"blue",30,5232,"GH",3
"COTRB",2022-06-01,"Container",44,"red",30,9908,"CO",16
"CRMOB",2022-06-01,"Container",39,"red",30,7519,"CR",17
"DOMAN",2022-06-01,"Container",29,"red",30,5906,"DO",11
"ARSPD",2022-06-01,"Container",47,"blue",30,5244,"AR",14
"USNNS",2022-06-01,"Container",99,"blue",30,2723,"US",3
"BEANR",2022-07-01,"Container",14,"blue",30,8639,"BE",12
"GBLOW",2022-07-01,"Container",179,"red",30,7609,"GB",8
"SEYST",2022-07-01,"Container",40,"blue",30,3977,"SE",8
"ESSVQ",2022-07-01,"Container",78,"red",30,8210,"ES",7
"DKNAK",2022-07-01,"Container",54,"blue",30,1442,"DK",1
"GBSOU",2022-07-01,"Container",72,"blue",30,8420,"GB",11
"GBSSS",2022-07-01,"Container",77,"blue",30,6473,"GB",17
"CIABJ",2022-07-01,"Container",119,"blue",30,7898,"CI",2
"CMDLA",2022-07-01,"Container",76,"red",30,1242,"CM",17
"GHTEM",2022-07-01,"Container",137,"red",30,8600,"GH",6
"COTRB",2022-07-01,"Container",194,"blue",30,1639,"CO",13
"CRMOB",2022-07-01,"Container",111,"blue",30,9998,"CR",16
"DOMAN",2022-07-01,"Container",4,"red",30,310,"DO",19
"ARSPD",2022-07-01,"Container",153,"red",30,8560,"AR",8
"USNNS",2022-07-01,"Container",35,"blue",30,1187,"US",13
"BEANR",2022-08-01,"Container",173,"red",30,6310,"BE",10
"GBLOW",2022-08-01,"Container",113,"red",30,9329,"GB",5
"SEYST",2022-08-01,"Container",197,"blue",30,3090,"SE",6
"ESSVQ",2022-08-01,"Container",81,"blue",30,9039,"ES",9
"DKNAK",2022-08-01,"Container",26,"blue",30,5654,"DK",16
"GBSOU",2022-08-01,"Container",2,"red",30,3316,"GB",4
"GBSSS",2022-08-01,"Container",10,"red",30,6125,"GB",4
"CIABJ",2022-08-01,"Container",186,"blue",30,7468,"CI",5
"CMDLA",2022-08-01,"Container",87,"blue",30,8758,"CM",20
"GHTEM",2022-08-01,"Container",83,"blue",30,6580,"GH",16
"COTRB",2022-08-01,"Container",147,"blue",30,654,"CO",17
"CRMOB",2022-08-01,"Container",88,"blue",30,3432,"CR",20
"DOMAN",2022-08-01,"Container",50,"red",30,2299,"DO",7
"ARSPD",2022-08-01,"Container",149,"blue",30,6833,"AR",2
"USNNS",2022-08-01,"Container",133,"blue",30,2944,"US",9
"BEANR",2022-09-01,"Container",187,"red",30,755,"BE",9
"GBLOW",2022-09-01,"Container",4,"red",30,593,"GB",13
"SEYST",2022-09-01,"Container",87,"blue",30,2756,"SE",9
"ESSVQ",2022-09-01,"Container",151,"red",30,4205,"ES",1
"DKNAK",2022-09-01,"Container",54,"red",30,5245,"DK",12
"GBSOU",2022-09-01,"Container",79,"blue",30,5561,"GB",13
"GBSSS",2022-09-01,"Container",162,"red",30,3327,"GB",18
"CIABJ",2022-09-01,"Container",173,"red",30,4740,"CI",4
"CMDLA",2022-09-01,"Container",132,"blue",30,9402,"CM",9
"GHTEM",2022-09-01,"Container",179,"blue",30,6151,"GH",14
"COTRB",2022-09-01,"Container",95,"blue",30,9738,"CO",8
"CRMOB",2022-09-01,"Container",47,"red",30,9295,"CR",13
"DOMAN",2022-09-01,"Container",168,"blue",30,9025,"DO",20
"ARSPD",2022-09-01,"Container",164,"blue",30,8909,"AR",1
"USNNS",2022-09-01,"Container",73,"blue",30,756,"US",18
"BEANR",2022-10-01,"Container",199,"blue",30,5668,"BE",19
"GBLOW",2022-10-01,"Container",96,"blue",30,9643,"GB",18
"SEYST",2022-10-01,"Container",91,"blue",30,4607,"SE",11
"ESSVQ",2022-10-01,"Container",90,"blue",30,9153,"ES",6
"DKNAK",2022-10-01,"Container",23,"blue",30,7288,"DK",7
"GBSOU",2022-10-01,"Container",193,"blue",30,6119,"GB",12
"GBSSS",2022-10-01,"Container",70,"red",30,9427,"GB",13
"CIABJ",2022-10-01,"Container",119,"red",30,5870,"CI",3
"CMDLA",2022-10-01,"Container",68,"blue",30,2190,"CM",1
"GHTEM",2022-10-01,"Container",116,"blue",30,3482,"GH",8
"COTRB",2022-10-01,"Container",42,"red",30,6924,"CO",8
"CRMOB",2022-10-01,"Container",178,"blue",30,1069,"CR",14
"DOMAN",2022-10-01,"Container",185,"red",30,1905,"DO",4
"ARSPD",2022-10-01,"Container",10,"blue",30,5841,"AR",10
"USNNS",2022-10-01,"Container",147,"blue",30,5708,"US",5
